master_key,source_id,trade_name,active_ingredient,strength,dosage_form,package_shape,manufacturer_ar,source,source_uri
XRDF-10083,10083,CORONASYL PLUS 5/1.25,PERINDOPRIL ARGININE+INDAPAMIDE,5MG+1.25MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10083
XRDF-10084,10084,DAPAXINE 5,DAPAGLIFLOZIN,5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل السعد للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10084
XRDF-10085,10085,CORONASYL PLUS10/2.5,PERINDOPRIL ARGININE+INDAPAMIDE,10 MG+2.5 MG/TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10085
XRDF-10086,10086,DAPECLOT 110,DABIGATRAN,110 MG/CAP.,محافظ,FOR /10/CAP.BLISTER,زين فارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10086
XRDF-10087,10087,CORONASYL TRI-10/2.5/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+10MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10087
XRDF-10088,10088,DAPECLOT 150,DABIGATRAN,150 MG/CAP.,محافظ,FOR /10/CAP.BLISTER,زين فارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10088
XRDF-10089,10089,CORONASYL TRI-10/2.5/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10089
XRDF-1009,1009,TRI-PLAND 160/5/25 CTD TAB.,VALSARTAN+AMLODIPINE+HYDROCHLORTHIAZIDE,160MG+5MG+25MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1009
XRDF-10090,10090,DAPECLOT 75,DABIGATRAN,75 MG/CAP.,محافظ,FOR /10/CAP.BLISTER,زين فارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10090
XRDF-10091,10091,CORONASYL TRI-2.5/0.625/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,2.5MG+0.625MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10091
XRDF-10092,10092,DAPOXETINE IBN AL HAYTHAM-30 CTD TAB.,DAPOXETINE,30 MG/CTD TAB.,أقراص ملبسة,FOR /2/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10092
XRDF-10093,10093,CORONASYL TRI-5/1.25/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+10MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10093
XRDF-10094,10094,DAPOXETINE IBN AL HAYTHAM-30 CTD TAB.,DAPOXETINE,30 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10094
XRDF-10095,10095,CORONASYL TRI-5/1.25/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10095
XRDF-10096,10096,DAPOXETINE IBN AL HAYTHAM-60 CTD TAB,DAPOXETINE,60 MG/CTD TAB.,أقراص ملبسة,FOR /2/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10096
XRDF-10097,10097,CORO-NITRO S.R.CAP.,NITROGLYCERIN (GLYCERYL TRINITRATE ),6.5 MG/CAP.,محافظ,FOR /40/CAP.BLISTER,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10097
XRDF-10098,10098,DAPOXETINE IBN AL HAYTHAM-60 CTD TAB,DAPOXETINE,60 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10098
XRDF-10099,10099,CORPRIN 81,ACETYLSALICYLIC ACID,81 MG/CHEW.TAB.,أقراص للمضغ,FOR /30/CHEW.TAB.BLISTER,معمل فيتا فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10099
XRDF-101,101,X-ACNE GEL,ISOTRETINOIN,0.05 %,جل,FOR /50/G.GEL IN ALU.TUBE,روبى,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/101
XRDF-1010,1010,UNISONIDE-100 SPRAY-INHALER,BUDESONIDE,100 MCG/DOSE,بخة محددة,FOR /200/DOSES IN PRESSURIZED CONTAINER+ NASAL ACTUATER,يونايتد فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1010
XRDF-10100,10100,DAPOXETINE SALAMA CARE 30 CTD TAB.,DAPOXETINE,30 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER,معمل سلامة كيرللصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10100
XRDF-10101,10101,CORTACON,MOMETASONE FUROATE,0.1 %,مرهم,FOR /20/G.OINT.IN ALU.TUBE,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10101
XRDF-10102,10102,DAPSON TAB.,DAPSONE,100 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة دومنا للصناعة الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10102
XRDF-10103,10103,CORTACON,MOMETASONE FUROATE,0.1 %,كريم,FOR /20/G.CREAM IN ALU.TUBE,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10103
XRDF-10104,10104,DARBI 40,AZILSARTAN,40 MG/TAB.,أقراص,FOR /30/TAB.IN PLASTIC CONTAINER,شركة سيفارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10104
XRDF-10105,10105,CORTALOCAL,BETAMETHASONE,0.1 %,محلول,FOR /30/ML.LOTION IN PLASTIC CONTAINER,معمل فيتا فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10105
XRDF-10106,10106,DARBI 20,AZILSARTAN,20 MG/TAB.,أقراص,FOR /30/TAB.IN PLASTIC CONTAINER,شركة سيفارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10106
XRDF-10107,10107,CORTALOCAL PLUS,BETAMETHASONE+SALICYLIC ACID,0.05 %+ 2 %,محلول,FOR /30/ML.SOLU.IN PLASTIC BOTTLE,معمل فيتا فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10107
XRDF-10108,10108,DARBI 80,AZILSARTAN,80 MG/TAB.,أقراص,FOR /30/TAB.IN PLASTIC CONTAINER,شركة سيفارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10108
XRDF-10109,10109,CORTAPRED-20 TAB.,PREDNISOLONE,20 MG/TAB.,أقراص,FOR /20/ TAB.BLISTER,شركة أوبري للصناعات الدوائية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10109
XRDF-1011,1011,TRI-PLAND 320/10/25 CTD TAB.,VALSARTAN+AMLODIPINE+HYDROCHLORTHIAZIDE,320MG+10MG+25MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1011
XRDF-10110,10110,DARBI PLUS 40/25,AZILSARTAN+CHLORTALIDONE,40 MG+25 MG/CTD TAB.,أقراص ملبسة,FOR /30/TAB.IN PLASTIC CONTAINER,شركة سيفارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10110
XRDF-10111,10111,CORTAPRED-5 TAB.,PREDNISOLONE,5 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة أوبري للصناعات الدوائية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10111
XRDF-10112,10112,DARLIZ 4,DROSPIRENONE,4 MG/CTD TAB.,أقراص ملبسة,FOR /24/CTD TAB.BLISTER,معمل هيومن فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10112
XRDF-10113,10113,CORTI VENT-0.25 AMP.,BUDESONIDE,0.25 MG/AMP.,محلول للاستنشاق/حبابات,FOR /5/AMP.OF 2ML.,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10113
XRDF-10114,10114,DATE 10,VARDENAFIL HCL,10 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER,معمل اوشر فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10114
XRDF-10115,10115,CORTI VENT-0.5 AMP.,BUDESONIDE,0.5 MG/AMP.,محلول للاستنشاق/حبابات,FOR /5/AMP.OF 2ML.,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10115
XRDF-10116,10116,DATE 2.5,VARDENAFIL HCL,2.5 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER,معمل اوشر فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10116
XRDF-10117,10117,CORTI VENT-1 AMP.,BUDESONIDE,1 MG/AMP.,محلول للاستنشاق/حبابات,FOR /5/AMP.OF 2ML.,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10117
XRDF-10118,10118,DATE 5,VARDENAFIL HCL,5 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER,معمل اوشر فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10118
XRDF-10119,10119,CORTICARE CREAM,TRIAMCINOLONE ACETONIDE,0.1 %,كريم,FOR /30/G.CREAM IN LAMINATE TUBE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10119
XRDF-1012,1012,UNISONIDE-200 SPRAY-INHALER,BUDESONIDE,200 MCG/DOSE,بخة محددة,FOR /200/DOSES IN PRESSURIZRD CONTAINER,يونايتد فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1012
XRDF-10120,10120,DAVONE CTD TAB.,DIOSMIN+HESPERIDIN,450 MG+50 MG/CTD TAB,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,يونايتد فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10120
XRDF-10121,10121,CORTICOVAT CREAM,CLOBETASOL PROPIONATE,0.05 %,كريم,FOR /15/G.CREAM IN ALU.TUBE,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10121
XRDF-10122,10122,DEBRIMED CTD TAB.,TRIMEBUTINE,100 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,شركة ميديكو,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10122
XRDF-10123,10123,CORTIDEL EAR DROPS,NEOMYCIN+POLYMYXIN B+HYDROCORTISONE,غير محدد,قطرة أذن,FOR /5/ML.EAR DROP IN GLASS BOTTLE,معمل دلتا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10123
XRDF-10124,10124,DECADRALE AMP.,DEXAMETHASONE,8 MG/AMP.,محلول للحقن/حبابات,FOR /3/AMP.2ML,/الفا / المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10124
XRDF-10125,10125,CORTIMOND AMP.,HYDROCORTISONE,50 MG/AMP.,محلول للحقن/حبابات,FOR /25/AMP.OF 2ML.,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10125
XRDF-10126,10126,DECADRALE AMP.,DEXAMETHASONE,8 MG/AMP.,محلول للحقن/حبابات,FOR /100/AMP.2ML,/الفا / المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10126
XRDF-10127,10127,CORTIMOND AMP.,HYDROCORTISONE,50 MG/AMP.,محلول للحقن/حبابات,FOR /5/AMP.OF 2ML.,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10127
XRDF-10128,10128,DECADRALE VIAL,DEXAMETHASONE,8 MG/VIAL,محلول للحقن/فيال,FOR /1/VIAL OF 2 ML.,/الفا / المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10128
XRDF-10129,10129,CORTINASE NASAL SPRAY,TRIAMCINOLONE ACETONIDE,55 MCG/DOSE,بخاخ أنفي,FOR /8/G.NASAL SPRAY IN PLASTIC CONTAINER,ميديوتيك,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10129
XRDF-1013,1013,TRI-PLAND 320/10/25 CTD TAB.,VALSARTAN+AMLODIPINE+HYDROCHLORTHIAZIDE,320MG+10MG+25MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1013
XRDF-10130,10130,DECAINE LOZENGE,DEQUALINIUM CHLORIDE+CINCHOCAINE,0.25MG+0.03MG/LOZENG,أقراص مص,FOR /20/LOZENGES BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10130
XRDF-10131,10131,CORVEGOL 25 CTD TAB.,CARVEDILOL,25 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل سلامة كيرللصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10131
XRDF-10132,10132,DECAINE LOZENGE,DEQUALINIUM CHLORIDE+CINCHOCAINE,0.25MG+0.03MG/LOZENG,أقراص مص,FOR /500/LOZENGES BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10132
XRDF-10133,10133,CORVEGOL 3.125 CTD TAB.,CARVEDILOL,3.125 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل سلامة كيرللصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10133
XRDF-10134,10134,DECALERTO-10 CTD TAB.,RIVAROXABAN,10 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10134
XRDF-10135,10135,CORVEGOL 6.25 CTD TAB.,CARVEDILOL,6.25 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل سلامة كيرللصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10135
XRDF-10136,10136,DECALERTO-15 CTD TAB.,RIVAROXABAN,15 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10136
XRDF-10137,10137,CORVEGOL 12.5 CTD TAB.,CARVEDILOL,12.5 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل سلامة كيرللصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10137
XRDF-10138,10138,DECALERTO-2.5 CTD TAB.,RIVAROXABAN,2.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10138
XRDF-10139,10139,CORVOS -160/5 CTD TAB.,VALSARTAN+AMLODIPINE,160MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10139
XRDF-1014,1014,UNITOL VAG.OINT.,TIOCONAZOLE,6.5 %,مرهم مهبلي,FOR /4.6/G.VAG.OINT.IN PLASTIC TUBE,معمل اميسا,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1014
XRDF-10140,10140,DECALERTO-20 CTD TAB.,RIVAROXABAN,20 MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10140
XRDF-10141,10141,CORVOS -320/5 CTD TAB.,VALSARTAN+AMLODIPINE,320MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10141
XRDF-10142,10142,DECASONE AMP.,DEXAMETHASONE,8 MG/AMP.,محلول للحقن/حبابات,FOR /5/AMP.2ML,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10142
XRDF-10143,10143,CORVOS-160/10 CTD TAB.,VALSARTAN+AMLODIPINE,160MG+10MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10143
XRDF-10144,10144,DECASONE AMP.,DEXAMETHASONE,8 MG/AMP.,محلول للحقن/حبابات,FOR /50/AMP.OF 2ML.,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10144
XRDF-10145,10145,CORVOS-320/10 CTD TAB.,VALSARTAN+AMLODIPINE,320MG+10MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10145
XRDF-10146,10146,DECATYL LOZENGE TAB.,DEQUALINIUM CHLORIDE,0.25 MG/TAB.,أقراص مص,FOR /20/LOZENGES BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10146
XRDF-10147,10147,CORVOS-80/5 CTD TAB.,VALSARTAN+AMLODIPINE,80MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10147
XRDF-10148,10148,DECATYL LOZENGE TAB.,DEQUALINIUM CHLORIDE,0.25 MG/TAB.,أقراص مص,FOR /500/LOZENGES BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10148
XRDF-10149,10149,COSMOCAINE PLUS CREAM,LIDOCAINE+PRILOCAINE,2.5 %+2.5 %,كريم,FOR /30/G.CREAM IN ALU.TUBE,الزعبي اخوان- الفارس,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10149
XRDF-1015,1015,TRIPOFRINE TAB.,TRIPROLIDINE HCL+PHENYLEPHRINE HCL,2.5 MG+5 MG/TAB.,أقراص,FOR /10/CTD TAB.BLISTER P.V.D.C.,معمل ابن حيان للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1015
XRDF-10150,10150,DECA-VITAMIN CAP.,THIAMINE+B2+B6+B12+PP+CA-PANT.+C+A+FOLIC ACID+D3,غير محدد,محافظ,FOR /20/CAP.BLISTER,شركة ميديكو,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10150
XRDF-10151,10151,COSOMIA EYE DROP,DORZOLAMIDE+TIMOLOL,20 MG+5MG/ML.,قطرة عينية,FOR /5/ML.EYE DROP IN PLASTIC DOTTLE,معمل مياميد للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10151
XRDF-10152,10152,DECAVITAMIN SYRUP,THIAMINE+B2+B6+B12+PP+D3+C+A+E+FE,غير محدد,شراب,FOR /100/ML.SY.IN GLASS BOTTLE,شركة ميديكو,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10152
XRDF-10153,10153,COSOPTOOL EYE DROP,DORZOLAMIDE+TIMOLOL,20 MG+5 MG/ML.,قطرة عينية,FOR /5/ML.EYE DROPS IN PLASTIC BOTTLE,شركة ميديكو,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10153
XRDF-10154,10154,DE-COUGH DROP,BUTAMIRATE,5 MG/ML.,نقط فموية,FOR /25/ML.ORAL DROPS IN GLASS BOTTLE,الشركة السورية للدواء ( فارماسير),SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10154
XRDF-10155,10155,COTAGIZEC CTD TAB.,ACETYLSALICYLIC ACID+CAFFEINE,400 MG+30 MG/CTD TAB,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10155
XRDF-10156,10156,DE-COUGH SYRUP,BUTAMIRATE,7.5 MG/5ML.,شراب,FOR /100/ML.SY.IN GLASS BOTTLE,الشركة السورية للدواء ( فارماسير),SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10156
XRDF-10157,10157,COTAGIZEC CTD TAB.,ACETYLSALICYLIC ACID+CAFFEINE,400 MG+30 MG/CTD TAB,أقراص ملبسة,FOR /50/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10157
XRDF-10158,10158,DEDIRAL 10,PROPRANOLOL,10 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل ميرسي فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10158
XRDF-10159,10159,COTAGIZEC CTD TAB.,ACETYLSALICYLIC ACID+CAFFEINE,400 MG+30 MG/CTD TAB,أقراص ملبسة,FOR /100/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10159
XRDF-1016,1016,UNITOPIUM,TIOTROPIUM BROMIDE,9 MCG/DOSE.,بخة محددة,FOR /120/DOSES IN PRESSURIZED CONTAINER,يونايتد فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1016
XRDF-10160,10160,DEDIRAL 40,PROPRANOLOL,40 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل ميرسي فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10160
XRDF-10161,10161,COTAGIZEC CTD TAB.,ACETYLSALICYLIC ACID+CAFFEINE,400 MG+30 MG/CTD TAB,أقراص ملبسة,FOR /500/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10161
XRDF-10162,10162,DEFAST-30 TAB.,PIOGLITAZONE,30 MG/TAB.,أقراص,FOR /20/TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10162
XRDF-10163,10163,COTAMOL SYR,PARACETAMOL+CODEINE PHOSPHATE,120 MG+5 MG/5ML.,شراب,FOR /100/ML.SY.IN GLASS BOTTLE,شركة سيفارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10163
XRDF-10164,10164,DEFAST-30 TAB.,PIOGLITAZONE,30 MG/TAB.,أقراص,FOR /30/TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10164
XRDF-10165,10165,COTASPIRIN CTD TAB.,ACETYLSALICYLIC ACID,400 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10165
XRDF-10166,10166,DEFERASIROX-MP 125,DEFERASIROX,125 MG/TAB.,أقراص لتحضير معلق فموي,FOR /20/TAB.BLISTER,معمل مسعود فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10166
XRDF-10167,10167,COTASPIRIN CTD TAB.,ACETYLSALICYLIC ACID,400 MG/CTD TAB.,أقراص ملبسة,FOR /50/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10167
XRDF-10168,10168,DEFERASIROX-MP 250,DEFERASIROX,250 MG/TAB.,أقراص لتحضير معلق فموي,FOR /20/TAB.BLISTER,معمل مسعود فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10168
XRDF-10169,10169,COTASPIRIN CTD TAB.,ACETYLSALICYLIC ACID,400 MG/CTD TAB.,أقراص ملبسة,FOR /100/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10169
XRDF-1017,1017,TRIPTAGRAN-12.5 CTD TAB.,ALMOTRIPTAN,12.5 MG/CTD TAB.,أقراص ملبسة,FOR /4/CTD TAB.BLISTER,شركة ساندي فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1017
XRDF-10170,10170,DEFERASIROX-MP 500,DEFERASIROX,500 MG/TAB.,أقراص لتحضير معلق فموي,FOR /20/TAB.BLISTER,معمل مسعود فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10170
XRDF-10171,10171,COTASPIRIN CTD TAB.,ACETYLSALICYLIC ACID,400 MG/CTD TAB.,أقراص ملبسة,FOR /500/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10171
XRDF-10172,10172,DEFERIPRONE BIOMED CTD TAB.,DEFERIPRONE,500 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,شركة بيوميد فارما المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/10172
